LBTYB,Liberty Global plc,Liberty Global plc provides broadband Internet  video  landline telephony and mobile communications services to residential and business customers. The company is headquartered in London  the United Kingdom.,NASDAQ,Technology,Cable & Other Pay Television Services,04/10/2021 21:00
LBTYK,Liberty Global plc,Liberty Global plc provides broadband Internet  video  landline telephony and mobile communications services to residential and business customers. The company is headquartered in London  the United Kingdom.,NASDAQ,Technology,Cable & Other Pay Television Services,04/10/2021 21:00
LC,LendingClub Corporation,LendingClub Corporation  is a banking holding company for LendingClub Bank  a National Association that offers a range of financial products and services through a technology-driven platform in the United States. The company is headquartered in San Francisco  California.,NYSE,Finance,Personal Credit Institutions,04/10/2021 21:00
LCA,Landcadia Holdings IV Inc,Landcadia Holdings IV  Inc. intends to effect a merger  capital stock exchange  asset acquisition  share purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Houston  Texas.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAA,L Catterton Asia Acquisition Corp,L Catterton Asia Acquisition Corp focuses on effecting a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Singapore.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAAU,L Catterton Asia Acquisition Corp,L Catterton Asia Acquisition Corp focuses on effecting a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Singapore.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAHU,Landcadia Holdings IV Inc,Landcadia Holdings IV  Inc. intends to effect a merger  capital stock exchange  asset acquisition  share purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Houston  Texas.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAHW,Landcadia Holdings IV Inc. Warrant,Landcadia Holdings IV  Inc. intends to effect a merger  capital stock exchange  asset acquisition  share purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Houston  Texas.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAP,Lionheart Acquisition Corporation II,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAPU,Lionheart Acquisition Corporation II,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCAPW,Lionheart Acquisition Corporation II,Lionheart Acquisition Corporation II intends to effect a merger  capital stock exchange  asset acquisition  stock purchase  reorganization or similar business combination with one or more companies. The company is headquartered in Miami  Florida.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCI,Lannett Company Inc,Lannett Company  Inc. develops  manufactures  packages  markets and distributes generic versions of brand name pharmaceutical products in the United States. The company is headquartered in Philadelphia  Pennsylvania.,NYSE,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:00
LCID,Lucid Group  Inc. Common Stock,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCIDW,Lucid Group  Inc. Warrant,None,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LCII,LCI Industries,LCI Industries manufactures and supplies components to recreational vehicle (RV) manufacturers and adjacent industries in the United States and internationally. The company is headquartered in Elkhart  Indiana.,NYSE,Manufacturing,Motor Vehicle Parts & Accessories,04/10/2021 21:00
LCNB,LCNB Corp,LCNB Corp. The company is headquartered in Lebanon  Ohio.,NASDAQ,Finance,National Commercial Banks,04/10/2021 21:00
LCTX,Lineage Cell Therapeutics Inc,Lineage Cell Therapeutics  Inc.  a clinical-stage biotechnology company  focuses on developing and commercializing therapeutics for the treatment of degenerative diseases in the United States and internationally. The company is headquartered in Carlsbad  California.,NYSE MKT,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:00
LCUT,Lifetime Brands Inc,Lifetime Brands  Inc. designs  sources  and sells brand-name cookware  dinnerware  and other products for use in the home in the United States and internationally. The company is headquartered in Garden City  New York.,NASDAQ,Manufacturing,Cutlery  Handtools & General Hardware,04/10/2021 21:00
LDHA,LDH Growth Corp I,LDH Growth Corp I intends to effect a merger  share exchange  asset acquisition  share purchase  reorganization or similar business combination with one or more companies in a technology-enabled sector. The company is headquartered in Miami  Florida.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LDHAU,LDH Growth Corp I,LDH Growth Corp I intends to effect a merger  share exchange  asset acquisition  share purchase  reorganization  or similar business combination with one or more businesses in a technology-enabled sector. The company is headquartered in Miami  Florida.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LDHAW,LDH Growth Corp I,LDH Growth Corp I intends to effect a merger  share exchange  asset acquisition  share purchase  reorganization or similar business combination with one or more companies in a technology-enabled sector. The company is headquartered in Miami  Florida.,NASDAQ,Technology,General,04/10/2021 21:00
LDI,loanDepot Inc,LoanDepot  Inc. is dedicated to the origination and servicing of conventional and government mortgage loans in the United States. The company is headquartered in Foothill Ranch  California.,NYSE,Finance,Finance Services,04/10/2021 21:00
LDL,Lydall Inc,Lydall  Inc. designs  manufactures and markets specialized engineered filter media  industrial thermal insulation solutions  and automotive thermal and acoustic barriers for filtration / separation and thermal / acoustic applications globally. The company is headquartered in Manchester  Connecticut.,NYSE,Manufacturing,Motor Vehicle Parts & Accessories,04/10/2021 21:00
LDOS,Leidos Holdings Inc,Leidos  formerly known as Science Applications International Corporation (SAIC)  is an American defense  aviation  information technology (Lockheed Martin IS&GS)  and biomedical research company headquartered in Reston  Virginia  that provides scientific  engineering  systems integration  and technical services.,NYSE,Technology,Services-Computer Integrated Systems Design,04/10/2021 21:00
LE,Lands' End Inc,Lands' End  Inc. is a single-channel retailer of casual clothing  accessories  footwear  and home products in the United States  Europe  Asia  and internationally. The company is headquartered in Dodgeville  Wisconsin.,NASDAQ,Trade & Services,Retail-Family Clothing Stores,04/10/2021 21:00
LEA,Lear Corporation,Lear Corporation designs  develops  designs  manufactures  assembles  and supplies automotive seats  electrical distribution systems  and related components for automotive original equipment manufacturers in North America  Europe  Africa  Asia  and South America. The company is headquartered in Southfield  Michigan.,NYSE,Manufacturing,Motor Vehicle Parts & Accessories,04/10/2021 21:00
LEAP,Ribbit LEAP Ltd,None,NYSE,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LECO,Lincoln Electric Holdings Inc,Lincoln Electric Holdings  Inc. designs  develops  manufactures and sells welding  cutting and brazing products worldwide. The company is headquartered in Cleveland  Ohio.,NASDAQ,Technology,Metalworkg Machinery & Equipment,04/10/2021 21:00
LEDS,SemiLEDs Corporation,SemiLEDs Corporation develops  manufactures  and sells light-emitting diode (LED) chips  LED components  and LED modules and systems in the United States  Taiwan  the Netherlands  Germany  Japan  Ireland  and internationally. The company is headquartered in Chunan  Taiwan.,NASDAQ,Manufacturing,Semiconductors & Related Devices,04/10/2021 21:00
LEE,Lee Enterprises Incorporated,Lee Enterprises  Incorporated provides local news and information and advertising services in the United States. The company is headquartered in Davenport  Iowa.,NASDAQ,Manufacturing,Newspapers: Publishing Or Publishing & Printing,04/10/2021 21:00
LEG,Leggett & Platt Incorporated,Leggett & Platt (L&P)  based in Carthage  Missouri  is a diversified manufacturer that designs and produces various engineered components and products.,NYSE,Manufacturing,Household Furniture,04/10/2021 21:00
LEGA,Lead Edge Growth Opportunities Ltd,Lead Edge Growth Opportunities  Ltd is a blank check company. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LEGAU,Lead Edge Growth Opportunities Ltd,Lead Edge Growth Opportunities  Ltd is a blank check company. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
LEGAW,Lead Edge Growth Opportunities Ltd,Lead Edge Growth Opportunities  Ltd is a blank check company. The company is headquartered in New York  New York.,NASDAQ,Technology,General,04/10/2021 21:00
LEGH,Legacy Housing Corporation,Legacy Housing Corporation builds  sells  and finances manufactured homes and tiny homes primarily in the southern United States. The company is headquartered in Bedford  Texas.,NASDAQ,Manufacturing,Mobile Homes,04/10/2021 21:00
LEGN,Legend Biotech Corporation,Legend Biotech Corporation  a clinical-stage biopharmaceutical company  is dedicated to the discovery and development of new cell therapies for oncology and other indications in North America and internationally. ,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:00
LEGO,Legato Merger Corp,None,NASDAQ,Manufacturing,Steel Works  Blast Furnaces & Rolling Mills (Coke Ovens),04/10/2021 21:00
LEGOU,Legato Merger Corp,None,NASDAQ,Manufacturing,Steel Works  Blast Furnaces & Rolling Mills (Coke Ovens),04/10/2021 21:00
LEGOW,Legato Merger Corp,None,NASDAQ,Manufacturing,Steel Works  Blast Furnaces & Rolling Mills (Coke Ovens),04/10/2021 21:00
LEJU,Leju Holdings Limited,Leju Holdings Limited  provides online and offline (O2O) real estate services in the People's Republic of China. The company is headquartered in Beijing  the People's Republic of China.,NYSE,Real Estate & Construction,Real Estate,04/10/2021 21:00
LEN,Lennar Corporation,Lennar Corporation is a home construction and real estate company based in Fontainebleau  Florida.,NYSE,Real Estate & Construction,General Bldg Contractors - Residential Bldgs,04/10/2021 21:00
LESL,Leslie's Inc,Leslie's  Inc. is a direct-to-consumer spa and pool care brand in the United States. The company is headquartered in Phoenix  Arizona.,NASDAQ,Trade & Services,Retail-Retail Stores  Nec,04/10/2021 21:00
LEU,Centrus Energy Corp,Centrus Energy Corp. The company is headquartered in Bethesda  Maryland.,NYSE MKT,Energy & Transportation,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),04/10/2021 21:00
